lon,lat,mean_skt,min_skt,mean_wind,max_wind
167.0,-24.0,23.926725,20.200378,6.654653,17.027246
167.0,-23.0,24.177647,21.050476,6.563075,17.018063
167.0,-22.0,23.84709,19.359528,4.9877367,16.067074
167.0,-21.0,25.191757,20.503876,5.0325136,13.501489
167.0,-20.0,25.964386,22.288391,6.7761927,18.079336
167.0,-19.0,26.457136,23.087921,6.8357024,17.325205
167.0,-18.0,27.011599,24.102905,6.8479958,16.871866
167.0,-17.0,27.455526,24.61734,6.719488,15.606375
167.0,-16.0,27.87315,25.227722,5.316583,14.575048
167.0,-15.0,27.149439,24.740997,4.459259,15.811671
167.0,-14.0,28.265512,25.97348,6.446333,20.352554
167.0,-13.0,28.505573,26.148163,6.1757827,18.59859
167.0,-12.0,28.73677,26.336578,5.86687,17.093845
167.0,-11.0,28.94867,26.68982,5.556989,16.863781
167.0,-10.0,29.096941,26.742828,5.2524667,18.761236
167.0,-9.0,29.29283,27.288422,5.0168223,18.618618
167.0,-8.0,29.419462,27.888947,4.822338,18.404594
167.0,-7.0,29.495136,28.151093,4.629938,18.22809
167.0,-6.0,29.552372,28.347809,4.484332,17.608793
167.0,-5.0,29.546288,28.11621,4.3937716,16.81597
167.0,-4.0,29.53102,27.644836,4.33479,16.192926
167.0,-3.0,29.476984,27.195679,4.310921,14.738492
167.0,-2.0,29.346737,26.22644,4.301218,13.699386
167.0,-1.0,29.184553,26.019592,4.300968,12.992328
167.0,0.0,29.07009,26.240234,4.3322787,11.746343
167.0,1.0,29.089886,26.269806,4.4299235,10.811604
167.0,2.0,29.150309,26.328888,4.5724673,10.470624
167.0,3.0,29.175735,26.701233,4.7693095,10.667159
167.0,4.0,29.149132,27.239899,5.012486,11.109661
167.0,5.0,29.084484,27.325012,5.323858,11.405639
167.0,6.0,28.99545,27.32132,5.6784673,12.247318
167.0,7.0,28.880121,27.460266,6.051063,12.241449
167.0,8.0,28.767868,27.127808,6.4038143,12.623537
167.0,9.0,28.58935,26.872223,6.703394,13.411714
167.0,10.0,28.38598,26.745422,6.9377737,13.721363
167.0,11.0,28.239637,26.520569,7.094953,14.3442135
167.0,12.0,28.147335,26.325775,7.186303,14.808379
167.0,13.0,28.065071,26.221497,7.206719,15.114811
167.0,14.0,28.017027,26.101501,7.167837,15.675034
167.0,15.0,27.967693,25.989319,7.1067066,15.728785
167.0,16.0,27.90807,25.856201,7.0152225,15.686011
167.0,17.0,27.843836,25.572174,6.915717,15.814452
167.0,18.0,27.757145,25.38919,6.8088765,16.107132
167.0,19.0,27.6271,24.998474,6.69541,16.058184
167.0,20.0,27.437458,24.049286,6.554588,18.673218
167.0,21.0,27.241884,23.952972,6.4144087,20.870493
167.0,22.0,27.01031,23.561523,6.259819,18.858873
167.0,23.0,26.75698,22.120972,6.1116047,17.124973
167.0,24.0,26.4312,21.50473,6.010844,16.33855
167.0,25.0,26.04872,20.80606,5.9489923,21.17052
167.0,26.0,25.512466,19.620667,5.9224787,19.979263
167.0,27.0,24.935717,18.927979,5.9356585,18.787283
167.0,28.0,24.34876,18.36792,6.030379,18.690462
167.0,29.0,23.666838,17.136078,6.1552596,19.333261
167.0,30.0,22.989592,16.725891,6.31081,20.004534
167.0,31.0,22.394268,16.59842,6.5284257,19.62458
167.0,32.0,21.749863,15.723022,6.734949,21.351982
167.0,33.0,21.08039,14.585327,6.9606037,20.945498
167.0,34.0,20.465988,14.223022,7.1700697,21.721487
167.0,35.0,19.75905,12.932587,7.333777,22.5083
167.0,36.0,18.91467,12.377655,7.4358134,21.925987
167.0,37.0,18.170044,10.972778,7.559182,22.291422
167.0,38.0,17.167562,10.222656,7.628588,21.571047
167.0,39.0,16.148142,9.119324,7.721335,21.846521
167.0,40.0,15.2614,8.256134,7.8422966,23.182192
167.0,41.0,14.087373,6.0756226,7.8950677,22.335289
167.0,42.0,11.102638,4.0838013,7.7301164,22.72876
167.0,43.0,8.798488,2.3817444,7.6214876,22.60827
167.0,44.0,8.129433,1.4429016,7.7521744,22.444244
167.0,45.0,7.461318,1.9580994,7.8285604,21.865423
167.0,46.0,6.698597,1.2406006,7.8569646,21.646566
167.0,47.0,6.292118,1.0499268,7.916123,22.635962
167.0,48.0,5.9817176,0.7093506,7.9411373,21.882786
167.0,49.0,5.8928747,0.8588867,7.9485965,22.451948
167.0,50.0,5.8611383,0.89627075,7.905208,21.809696
167.0,51.0,5.829203,0.8982239,7.819411,21.920399
167.0,52.0,5.7372656,0.38272095,7.6656666,21.83291
167.0,53.0,5.548939,0.020690918,7.5087805,20.770237
167.0,54.0,5.510264,0.58895874,7.40849,21.272892
167.0,55.0,5.125277,-0.74276733,6.9179344,20.074915
167.0,56.0,5.0098877,-0.83917236,7.303604,21.991247
167.0,57.0,4.8702292,-0.95132446,7.317396,21.861094
167.0,58.0,4.630926,-1.1780396,7.277105,21.760536
167.0,59.0,4.5284157,-6.631836,7.091644,23.25542
167.0,60.0,3.0716975,-20.333038,6.243472,19.842045
167.0,61.0,-4.976418,-47.30562,2.9256191,11.108678
167.0,62.0,-5.5964823,-46.609238,2.9273486,10.3744335
167.0,63.0,-5.8211756,-48.39966,3.6636903,13.134327
167.0,64.0,-9.027918,-52.039307,2.5057914,8.973368
167.0,65.0,-10.715041,-57.484863,2.0124433,7.5804133
167.0,66.0,-11.874771,-53.60408,2.402238,9.688131
167.0,67.0,-12.623,-53.045425,1.8761321,7.009257
167.0,68.0,-11.659286,-51.000412,1.631834,6.9563513
167.0,69.0,-11.2693615,-48.47766,2.0051618,8.750178
167.0,70.0,-9.758625,-33.99852,4.8228765,19.63462
167.0,71.0,-9.724404,-34.741333,5.3908734,19.23192
167.0,72.0,-10.081044,-33.690903,5.39571,20.433805
167.0,73.0,-10.451194,-34.222107,5.385223,19.384693
167.0,74.0,-10.786004,-34.61493,5.361009,18.668863
167.0,75.0,-11.094536,-34.964966,5.3258963,17.453016
167.0,76.0,-11.354265,-35.647736,5.321492,17.796274
167.0,77.0,-11.5791645,-36.501617,5.3539453,17.199158
167.0,78.0,-11.728185,-37.65251,5.4124346,16.964489
167.0,79.0,-11.927278,-36.655334,5.461242,16.267986
167.0,80.0,-12.133853,-35.446808,5.489184,16.22789
167.0,81.0,-12.323193,-34.622543,5.518286,17.508839
167.0,82.0,-12.442477,-34.382416,5.5513787,18.72269
167.0,83.0,-12.59628,-36.326782,5.57386,18.367989
167.0,84.0,-12.716038,-37.623688,5.586349,17.27391
167.0,85.0,-12.77609,-38.307693,5.5952377,16.995508
167.0,86.0,-12.838327,-38.059845,5.5984898,16.377645
167.0,87.0,-12.904066,-38.064514,5.6076784,17.654226
167.0,88.0,-13.002188,-38.2585,5.5924506,18.484024
167.0,89.0,-13.087194,-37.980377,5.5483665,18.00534
167.0,90.0,-13.246645,-38.626266,0.3610948,12.171835
168.0,-90.0,-46.4445,-70.21959,0.5943188,9.768472
168.0,-89.0,-47.912354,-71.97052,5.1346946,15.083379
168.0,-88.0,-45.327908,-69.81137,7.419637,19.484205
168.0,-87.0,-42.387398,-67.76668,8.598903,21.05536
168.0,-86.0,-37.443565,-61.155457,9.588783,22.374907
168.0,-85.0,-42.641846,-67.342026,2.9960425,6.391336
168.0,-84.0,-39.09123,-66.14046,1.1921386,3.4691384
168.0,-83.0,-30.044977,-60.706863,2.586853,6.802872
168.0,-82.0,-26.982468,-63.863647,3.7271588,16.967897
168.0,-81.0,-27.621412,-65.08371,3.887005,16.240873
168.0,-80.0,-26.029615,-60.280563,4.9024887,17.761337
168.0,-79.0,-25.621403,-59.542297,5.483876,17.560406
168.0,-78.0,-28.29301,-61.236984,2.260929,11.494894
168.0,-77.0,-14.339979,-36.29277,2.529596,19.518414
168.0,-76.0,-14.737428,-35.886017,3.2693164,23.73018
168.0,-75.0,-13.847994,-34.766632,5.31616,21.440573
168.0,-74.0,-15.701199,-39.87169,3.538238,21.744814
168.0,-73.0,-30.919474,-60.770264,1.2080648,2.6316516
168.0,-72.0,-35.735596,-63.24881,1.09496,3.5499444
168.0,-71.0,-15.65501,-38.2455,2.4947138,14.0888
168.0,-70.0,-12.937731,-34.570663,6.459695,31.418087
168.0,-69.0,-11.793257,-36.463196,6.653457,28.751245
168.0,-68.0,-10.25021,-33.280823,6.497852,25.879864
168.0,-67.0,-8.527505,-34.58786,6.5950236,22.844114
168.0,-66.0,-6.740125,-33.204742,6.9334874,21.26321
168.0,-65.0,-5.3189683,-27.8479,7.3172774,21.026464
168.0,-64.0,-3.7750027,-25.05629,7.7533727,22.087114
168.0,-63.0,-1.6393458,-20.567703,8.248589,21.240404
168.0,-62.0,0.3700335,-12.857056,8.841849,20.074112
168.0,-61.0,1.9727676,-6.286743,9.327796,21.256289
168.0,-60.0,3.322535,0.043182373,9.791372,21.482584
168.0,-59.0,4.6550126,1.5482178,10.199106,21.401123
168.0,-58.0,5.5250707,1.8477783,10.389981,21.076351
168.0,-57.0,6.0482664,2.522644,10.417115,21.116034
168.0,-56.0,6.68738,3.387268,10.41568,21.315588
168.0,-55.0,7.817073,5.0411377,10.470664,22.096537
168.0,-54.0,7.9921255,4.67865,10.246477,21.349184
168.0,-53.0,8.214408,5.4075623,9.994807,20.41519
168.0,-52.0,8.441039,5.6872864,9.693098,20.241821
168.0,-51.0,8.666068,5.9059753,9.338561,19.581892
168.0,-50.0,8.956826,6.4258423,9.024297,19.323925
168.0,-49.0,9.466442,7.016327,8.74776,19.585814
168.0,-48.0,11.065307,8.44577,8.657262,19.362589
168.0,-47.0,9.743951,-0.057128906,4.2882,11.923206
168.0,-46.0,8.631614,-5.4471436,2.7269332,9.732827
168.0,-45.0,5.262537,-10.572845,1.8153625,5.4266105
168.0,-44.0,14.48128,10.044678,6.3590527,19.13207
168.0,-43.0,14.502912,11.35434,7.005161,18.4158
168.0,-42.0,14.875676,11.564362,7.0963745,18.581959
168.0,-41.0,15.346033,11.991272,7.1189475,18.06073
168.0,-40.0,15.92343,12.529083,7.1544404,17.53497
168.0,-39.0,16.315285,12.96051,7.0953875,17.820528
168.0,-38.0,16.575634,13.267822,7.0128407,17.723167
168.0,-37.0,17.400393,13.737457,7.0365224,18.714802
168.0,-36.0,18.078241,14.430298,7.014851,18.937939
168.0,-35.0,18.377905,14.869659,6.8903494,18.375435
168.0,-34.0,18.457691,14.766998,6.7201705,18.977278
168.0,-33.0,18.698353,14.90097,6.592802,19.730352
168.0,-32.0,19.719337,15.690918,6.68782,17.65944
168.0,-31.0,20.66448,17.038391,6.734308,16.592066
168.0,-30.0,20.991827,17.272827,6.656294,16.282843
168.0,-29.0,21.25989,17.44223,6.5828447,15.930555
168.0,-28.0,21.892223,18.33487,6.597179,17.207823
168.0,-27.0,22.431917,18.822968,6.5939384,18.290426
168.0,-26.0,22.988607,19.109802,6.6157136,18.136585
168.0,-25.0,23.510096,19.516815,6.642576,17.294203
168.0,-24.0,24.03522,20.424042,6.6560273,16.79359
168.0,-23.0,24.559124,21.069733,6.6014504,16.89247
168.0,-22.0,25.15533,21.448273,6.6649623,18.02469
168.0,-21.0,25.548424,22.006104,6.512693,18.263985
168.0,-20.0,25.953474,22.353455,6.744798,17.992506
168.0,-19.0,26.515747,23.168,6.7024345,17.435429
168.0,-18.0,26.995981,23.529083,6.768692,16.308884
168.0,-17.0,27.394424,24.543549,6.6617446,16.454918
168.0,-16.0,27.55112,25.004608,6.5233088,15.647606
168.0,-15.0,27.899645,25.336884,6.3461504,16.572063
168.0,-14.0,28.274559,25.993103,6.2181416,16.753416
168.0,-13.0,28.567274,26.309082,6.0718274,16.50072
168.0,-12.0,28.817707,26.566193,5.813705,18.727224
168.0,-11.0,29.002886,26.805603,5.515697,18.53052
168.0,-10.0,29.162745,26.95871,5.2415104,21.070963
168.0,-9.0,29.31269,27.686798,5.0126114,20.238829
168.0,-8.0,29.419865,28.186584,4.827214,19.820253
168.0,-7.0,29.507063,28.194061,4.6589823,19.319395
168.0,-6.0,29.555662,28.213531,4.530963,18.47865
168.0,-5.0,29.543535,27.9758,4.452313,17.128069
168.0,-4.0,29.507164,27.508911,4.403452,16.501816
168.0,-3.0,29.431879,26.720917,4.3752327,14.717992
168.0,-2.0,29.315071,26.350555,4.3624635,13.850592
168.0,-1.0,29.13833,25.905334,4.3519573,13.398253
168.0,0.0,29.011875,26.0531,4.387878,11.945336
168.0,1.0,29.02953,26.254028,4.482808,10.893421
168.0,2.0,29.100534,26.234344,4.6344056,10.348748
168.0,3.0,29.135567,26.598785,4.8273573,10.549606
168.0,4.0,29.110939,26.986786,5.068275,11.214933
168.0,5.0,29.0529,27.48758,5.377262,12.061866
168.0,6.0,28.976946,27.418732,5.7270455,12.254655
168.0,7.0,28.86929,27.353668,6.114375,12.473428
168.0,8.0,28.704721,27.080261,6.4647245,12.694039
168.0,9.0,28.496387,26.874207,6.7593946,14.118139
168.0,10.0,28.35376,26.781097,6.9962907,14.180977
168.0,11.0,28.210806,26.549774,7.1465693,14.147449
168.0,12.0,28.117441,26.260864,7.239154,14.582191
168.0,13.0,28.027664,26.178223,7.24565,14.975165
168.0,14.0,27.975357,26.063873,7.209377,16.036478
168.0,15.0,27.93606,25.957123,7.1336236,15.83652
168.0,16.0,27.869555,25.772766,7.0448227,15.60168
168.0,17.0,27.807386,25.566284,6.941358,15.76344
168.0,18.0,27.726395,25.460327,6.8288503,18.315441
168.0,19.0,27.59188,24.854858,6.722511,20.572363
168.0,20.0,27.414726,24.119202,6.584226,22.3531
168.0,21.0,27.20105,23.90384,6.4396195,20.74705
168.0,22.0,26.963747,23.55838,6.2934494,17.823887
168.0,23.0,26.702682,22.005188,6.135417,17.68838
168.0,24.0,26.37042,21.35553,6.0237646,16.99866
168.0,25.0,25.978828,20.239105,5.9625177,21.483646
168.0,26.0,25.45698,20.349365,5.9403105,19.49762
168.0,27.0,24.904467,19.484772,5.9579453,19.462666
168.0,28.0,24.303354,18.608612,6.0331345,19.298328
168.0,29.0,23.635105,17.419403,6.146874,19.081648
168.0,30.0,22.94545,16.75534,6.3030524,19.532383
168.0,31.0,22.33658,16.530975,6.513717,19.250793
168.0,32.0,21.659613,15.727753,6.721385,21.091673
168.0,33.0,20.96504,14.737335,6.94383,20.550682
168.0,34.0,20.346107,13.615234,7.1395383,21.488111
168.0,35.0,19.760899,12.863251,7.335448,22.494097
168.0,36.0,18.974972,12.233582,7.4598403,22.076578
168.0,37.0,18.064508,10.958374,7.5585833,20.399643
168.0,38.0,17.03296,10.225525,7.6346703,21.530354
168.0,39.0,15.958659,9.253021,7.712145,22.021475
168.0,40.0,15.108021,7.829468,7.824898,22.67651
168.0,41.0,14.165721,6.940216,7.91013,22.23875
168.0,42.0,11.083261,3.7594604,7.7126465,22.645075
168.0,43.0,8.634077,2.085083,7.599849,23.002163
168.0,44.0,7.8191915,1.661499,7.710461,22.070171
168.0,45.0,7.2418237,1.4904785,7.7999973,21.834509
168.0,46.0,6.8278823,1.4334412,7.9146776,21.63581
168.0,47.0,6.3306127,1.3258362,7.9448028,22.188362
168.0,48.0,6.0090246,0.8451233,7.9544272,21.878126
168.0,49.0,5.94704,1.0722351,7.9674625,22.299734
168.0,50.0,5.9606504,1.2010193,7.945625,22.124025
168.0,51.0,5.9298325,1.4506836,7.845321,22.573414
168.0,52.0,5.8074946,0.6562195,7.7149525,21.944405
168.0,53.0,5.6344204,0.58932495,7.597671,20.773697
168.0,54.0,5.528529,0.4758911,7.4584255,21.130526
168.0,55.0,5.1654506,-0.811615,7.3435116,20.562624
168.0,56.0,5.040977,-0.65231323,7.3491464,22.03355
168.0,57.0,4.878987,-0.76397705,7.4148645,22.048466
168.0,58.0,4.671398,-1.2389832,7.3694763,22.639894
168.0,59.0,4.511626,-3.1246948,7.1358147,23.68591
168.0,60.0,3.596941,-21.988876,6.322043,19.974495
168.0,61.0,-5.9803348,-48.259995,2.2854862,10.29167
168.0,62.0,-6.705308,-47.01465,2.6150753,12.0219345
168.0,63.0,-5.361443,-44.32834,3.501341,10.958076
168.0,64.0,-7.508496,-48.631454,3.5956025,13.505543
168.0,65.0,-10.285122,-52.35849,1.9309952,6.9999623
168.0,66.0,-11.677733,-55.464676,2.5683382,10.238521
168.0,67.0,-12.074076,-51.63562,1.9741272,7.7373753
168.0,68.0,-12.410222,-52.418182,1.9310246,7.006411
168.0,69.0,-10.770247,-48.953094,2.035856,9.207557
168.0,70.0,-9.448899,-40.212738,4.730248,18.459736
168.0,71.0,-9.618112,-34.74716,5.4411983,19.693357
168.0,72.0,-10.026336,-33.72232,5.405302,20.092703
168.0,73.0,-10.411013,-34.014023,5.4117494,19.221922
168.0,74.0,-10.756638,-34.681046,5.3788323,18.503794
168.0,75.0,-11.055904,-34.99997,5.3473268,17.360764
168.0,76.0,-11.336552,-35.66928,5.3339586,17.864515
168.0,77.0,-11.583672,-36.495865,5.3517814,17.216097
168.0,78.0,-11.728712,-37.708237,5.4079995,16.881495
168.0,79.0,-11.930524,-36.674545,5.459897,16.250673
168.0,80.0,-12.134503,-35.563995,5.4962454,16.469345
168.0,81.0,-12.32645,-34.78778,5.5192275,17.653643
168.0,82.0,-12.451478,-34.42401,5.5479455,18.761068
168.0,83.0,-12.609533,-36.23648,5.5730195,18.342962
168.0,84.0,-12.729444,-37.46039,5.5855947,17.253666
168.0,85.0,-12.788422,-38.296173,5.598942,16.94701
168.0,86.0,-12.851255,-38.025253,5.597517,16.304558
168.0,87.0,-12.911696,-38.107193,5.610143,17.68983
168.0,88.0,-13.008866,-38.270126,5.5926037,18.500286
168.0,89.0,-13.091616,-37.978394,5.5485525,17.998257
168.0,90.0,-13.246645,-38.626266,0.3610948,12.171835
169.0,-90.0,-46.4445,-70.21959,0.5943188,9.768472
169.0,-89.0,-47.868744,-71.89186,5.1578493,15.081307
169.0,-88.0,-45.272808,-69.66025,7.465513,19.63664
169.0,-87.0,-42.267998,-67.69589,8.64052,21.03367
169.0,-86.0,-37.16866,-61.07396,9.698365,22.53417
169.0,-85.0,-43.824104,-68.787994,2.1940267,5.07127
169.0,-84.0,-36.96164,-63.838684,1.5855776,4.464374
169.0,-83.0,-28.499805,-58.69905,1.7295392,9.109421
169.0,-82.0,-26.833954,-63.46785,3.9664557,17.338875
169.0,-81.0,-27.568073,-65.0914,4.051128,16.529951
169.0,-80.0,-26.673037,-61.260223,4.631653,17.045525
169.0,-79.0,-25.718655,-59.935776,5.5592527,17.510635
169.0,-78.0,-26.994709,-61.62657,3.391983,15.713013
169.0,-77.0,-13.32107,-33.13037,3.5946724,27.558922
169.0,-76.0,-14.414244,-35.79361,3.8857663,26.467222
169.0,-75.0,-14.225677,-36.59384,5.0922875,20.84798
169.0,-74.0,-15.63716,-40.79393,4.2053876,21.414228
169.0,-73.0,-26.582815,-58.061157,1.2854236,6.499103
169.0,-72.0,-33.70414,-62.710846,0.83214664,2.258945
169.0,-71.0,-13.128566,-33.23413,4.5310464,25.043142
169.0,-70.0,-12.722257,-35.02603,6.829435,31.64503
169.0,-69.0,-11.550246,-36.155777,6.7749057,28.262863
169.0,-68.0,-10.028188,-32.820755,6.589361,25.383514
169.0,-67.0,-8.371969,-34.809235,6.6589527,23.167973
169.0,-66.0,-6.627554,-32.999023,6.985276,21.541618
169.0,-65.0,-5.149386,-27.099304,7.363991,21.392063
169.0,-64.0,-3.5274205,-24.91832,7.8062673,22.039196
169.0,-63.0,-1.4254673,-19.386383,8.302598,20.582602
169.0,-62.0,0.65035504,-11.569489,8.901431,19.80959
169.0,-61.0,2.373298,-5.324127,9.428988,21.399727
169.0,-60.0,3.6999066,0.2104187,9.881106,21.934797
169.0,-59.0,5.0841217,2.119629,10.2716,21.831072
169.0,-58.0,5.786336,2.2122192,10.421043,21.200195
169.0,-57.0,6.123584,2.7087708,10.381635,21.029966
169.0,-56.0,6.360576,2.5785828,10.2565565,21.210817
169.0,-55.0,7.5720634,4.087677,10.37248,22.11543
169.0,-54.0,7.936804,4.6944275,10.211162,21.617289
169.0,-53.0,8.068935,5.3780212,9.937627,20.121193
169.0,-52.0,8.135638,5.3363037,9.589204,20.439037
169.0,-51.0,8.559079,5.555359,9.306898,19.583693
169.0,-50.0,8.998145,6.1153564,9.017798,19.668015
169.0,-49.0,9.400293,6.656311,8.6234255,19.905188
169.0,-48.0,9.99961,7.493683,8.104185,19.333061
169.0,-47.0,11.732752,8.765076,7.001642,18.563911
169.0,-46.0,8.728988,-8.6814575,2.7635906,10.006679
169.0,-45.0,5.702096,-15.868439,1.5630518,4.0547676
169.0,-44.0,7.6431513,-8.811035,1.3907117,5.989377
169.0,-43.0,14.945472,11.5034485,6.262776,19.097677
169.0,-42.0,15.134637,11.719055,6.7497807,19.085562
169.0,-41.0,15.452278,12.064178,6.9287047,19.154053
169.0,-40.0,15.910891,12.69458,7.0684776,18.461231
169.0,-39.0,16.253777,13.118103,7.08551,17.69441
169.0,-38.0,16.52986,13.320831,6.958759,18.377928
169.0,-37.0,17.411806,13.957092,7.02117,19.214254
169.0,-36.0,17.919912,14.46048,6.9694796,19.650982
169.0,-35.0,18.090538,14.519043,6.833792,19.012728
169.0,-34.0,18.294622,14.660614,6.7178946,20.077898
169.0,-33.0,18.78485,15.013245,6.6561975,19.5508
169.0,-32.0,19.911242,16.098724,6.762319,17.71426
169.0,-31.0,20.642128,17.103424,6.746256,16.854053
169.0,-30.0,20.87113,17.000977,6.634557,17.942621
169.0,-29.0,21.283354,17.393005,6.5931287,17.156218
169.0,-28.0,21.878487,18.027344,6.5994,17.537182
169.0,-27.0,22.437374,18.945587,6.591566,19.338444
169.0,-26.0,22.929625,19.294922,6.5863137,17.649187
169.0,-25.0,23.467405,19.906128,6.6304855,17.734436
169.0,-24.0,24.009302,20.053497,6.6599965,17.286057
169.0,-23.0,24.549465,20.923065,6.6581306,16.82663
169.0,-22.0,25.031591,21.700226,6.634122,16.229628
169.0,-21.0,25.474192,22.139984,6.713514,19.237623
169.0,-20.0,25.96819,22.448547,6.800593,18.587198
169.0,-19.0,26.164621,22.837616,6.872425,17.028639
169.0,-18.0,26.95512,23.495392,6.760466,15.85512
169.0,-17.0,27.450274,24.399109,6.615085,17.957407
169.0,-16.0,27.789734,25.191406,6.43778,17.853142
169.0,-15.0,28.111645,25.553497,6.294454,18.296602
169.0,-14.0,28.389423,26.095154,6.207023,16.890173
169.0,-13.0,28.628624,26.344421,5.9871726,18.36309
169.0,-12.0,28.849003,26.615234,5.766076,20.739117
169.0,-11.0,29.040117,26.8331,5.4985757,19.517902
169.0,-10.0,29.184347,27.286438,5.252454,23.71585
169.0,-9.0,29.323807,27.837921,5.0179095,21.4249
169.0,-8.0,29.431103,28.16632,4.834287,20.397429
169.0,-7.0,29.49734,28.200378,4.6801643,19.657875
169.0,-6.0,29.530804,28.295837,4.5780773,18.682766
169.0,-5.0,29.541756,28.013245,4.5122137,17.441154
169.0,-4.0,29.496227,27.644836,4.4716845,16.662996
169.0,-3.0,29.413698,26.669708,4.4574466,14.8223295
169.0,-2.0,29.275013,26.112183,4.44103,14.012657
169.0,-1.0,29.067646,25.927002,4.4209266,12.990874
169.0,0.0,28.94099,25.895477,4.445642,11.955559
169.0,1.0,28.959219,26.102356,4.5413847,11.17034
169.0,2.0,29.031849,26.281616,4.690009,10.352972
169.0,3.0,29.072187,26.598785,4.879872,10.523621
169.0,4.0,29.069012,26.699646,5.1222878,11.225536
169.0,5.0,29.02184,27.306,5.438423,12.377046
169.0,6.0,28.961317,27.460327,5.7972145,12.484329
169.0,7.0,28.822113,27.444794,6.169503,12.707935
169.0,8.0,28.64836,27.100067,6.5228224,12.716508
169.0,9.0,28.49607,26.898285,6.8186884,14.347133
169.0,10.0,28.318808,26.670135,7.048028,14.054996
169.0,11.0,28.198002,26.455658,7.2003937,14.142057
169.0,12.0,28.08066,26.262817,7.2885013,14.319584
169.0,13.0,27.988146,26.07785,7.288534,15.007617
169.0,14.0,27.93141,25.932251,7.243584,15.627867
169.0,15.0,27.888754,25.891144,7.1682377,15.627333
169.0,16.0,27.83228,25.69812,7.0750675,15.68671
169.0,17.0,27.782524,25.489532,6.9713426,16.574907
169.0,18.0,27.686766,25.442322,6.85588,18.42822
169.0,19.0,27.54443,24.953094,6.744689,20.97422
169.0,20.0,27.384995,24.279755,6.612559,20.345964
169.0,21.0,27.172981,23.799957,6.4678535,18.945944
169.0,22.0,26.926243,23.099121,6.3119307,18.126032
169.0,23.0,26.662642,22.32901,6.1565566,18.199808
169.0,24.0,26.327618,21.867798,6.0447087,18.809698
169.0,25.0,25.91236,20.454437,5.974247,21.240461
169.0,26.0,25.442232,19.812164,5.9666414,18.501938
169.0,27.0,24.858618,19.427124,5.967288,20.088995
169.0,28.0,24.247091,18.745026,6.034257,20.434788
169.0,29.0,23.602228,17.605133,6.1502104,19.389523
169.0,30.0,22.922926,16.696442,6.3106875,18.974611
169.0,31.0,22.23876,16.230438,6.494201,19.309074
169.0,32.0,21.594822,15.633179,6.714976,20.273306
169.0,33.0,20.961868,14.280487,6.943512,20.404953
169.0,34.0,20.349104,13.679993,7.1415825,21.295656
169.0,35.0,19.806316,13.346344,7.3460703,22.152782
169.0,36.0,19.008364,12.689941,7.4776497,21.707247
169.0,37.0,18.028717,11.693848,7.5718036,20.82956
169.0,38.0,17.009516,10.2916565,7.6556053,21.363323
169.0,39.0,15.816329,9.343475,7.7026834,22.209068
169.0,40.0,14.735003,7.795227,7.768169,22.450598
169.0,41.0,13.791693,7.1762695,7.847275,22.123478
169.0,42.0,11.625077,3.2168884,7.7917924,22.935541
169.0,43.0,9.077923,2.4293518,7.697216,23.14262
169.0,44.0,8.016587,2.0551758,7.771768,22.795736
169.0,45.0,7.5451865,1.9787598,7.892105,21.890623
169.0,46.0,6.847387,1.3660889,7.9329834,21.481606
169.0,47.0,6.2791367,1.3039856,7.936686,21.273886
169.0,48.0,6.0726,1.0940552,7.970322,21.751017
169.0,49.0,5.9964485,0.97714233,7.975689,22.112503
169.0,50.0,5.9651833,1.2684021,7.9331365,22.092989
169.0,51.0,5.955757,1.4487,7.867162,22.710644
169.0,52.0,5.8549657,1.1019592,7.7546144,22.225824
169.0,53.0,5.747343,0.8939514,7.674287,21.206846
169.0,54.0,5.548016,0.40457153,7.533275,20.784695
169.0,55.0,5.2547317,-0.34332275,7.4391093,21.431927
169.0,56.0,5.128854,-0.2585144,7.458591,21.826725
169.0,57.0,4.92577,-0.4928589,7.4769936,22.286146
169.0,58.0,4.713543,-1.1513672,7.4406624,22.902828
169.0,59.0,4.5091486,-3.6046753,7.314834,23.783188
169.0,60.0,3.2557404,-21.695023,6.435433,21.53379
169.0,61.0,-4.946319,-43.688034,2.4949286,10.4429655
169.0,62.0,-7.8511357,-47.695312,2.4995723,10.630216
169.0,63.0,-6.0289354,-45.614532,3.2256927,10.423283
169.0,64.0,-7.995797,-50.822906,3.5522823,13.593859
169.0,65.0,-10.115625,-54.74652,2.3016584,8.884024
169.0,66.0,-10.7301035,-55.172745,2.5941522,9.537597
169.0,67.0,-11.458145,-53.9505,2.6148896,11.067532
169.0,68.0,-12.2779875,-50.914017,1.7300159,7.120841
169.0,69.0,-10.241785,-44.183167,2.7787223,11.592416
169.0,70.0,-9.3378105,-36.24037,4.846955,18.377846
169.0,71.0,-9.515621,-34.587708,5.4564576,20.363081
169.0,72.0,-9.965322,-33.778717,5.431215,19.777357
169.0,73.0,-10.370871,-33.794266,5.420047,18.978058
169.0,74.0,-10.732956,-34.778275,5.385873,18.231592
169.0,75.0,-11.023123,-35.114716,5.366467,17.279634
169.0,76.0,-11.309088,-35.557617,5.34693,17.831991
169.0,77.0,-11.588231,-36.509308,5.3539944,17.156527
169.0,78.0,-11.732225,-37.77356,5.40632,16.793697
169.0,79.0,-11.926497,-36.68416,5.4605575,16.251097
169.0,80.0,-12.130265,-35.685043,5.498811,16.702547
